work_year,experience_level,employment_type,job_title,salary,remote_ratio,company_location,company_size
2023,SE,FT,Data Scientist,209450,100,US,M
2022,SE,FT,Machine Learning Engineer,210000,100,US,M
2022,SE,FT,Data Scientist,210000,100,US,M
2022,SE,FT,Machine Learning Engineer,210000,100,US,M
2022,SE,FT,Data Engineer,210000,100,US,M
2022,SE,FT,Research Scientist,210000,100,US,M
2022,SE,FT,Data Architect,210000,100,US,M
2022,SE,FT,Machine Learning Engineer,210000,100,US,M
2022,EX,FT,Analytics Engineer,210000,100,US,M
2022,SE,FT,Machine Learning Engineer,210000,100,US,M
2022,SE,FT,Machine Learning Engineer,210000,100,US,M
2022,SE,FT,Data Engineer,210000,100,US,M
2022,SE,FT,Data Engineer,210000,100,US,M
2022,SE,FT,Data Scientist,210000,100,US,M
2022,SE,FT,Data Scientist,210000,100,US,M
2022,SE,FT,Data Scientist,210000,100,US,M
2022,SE,FT,Data Scientist,210000,100,US,M
2022,SE,FT,Data Engineer,210000,100,US,M
2023,SE,FT,Computer Vision Engineer,210000,0,US,M
2023,SE,FT,Research Scientist,210000,0,US,M
2023,SE,FT,Data Scientist,210000,0,US,M
2023,MI,FT,Research Scientist,210000,100,US,M
2023,SE,FT,Data Scientist,210000,0,US,M
2023,SE,FT,Data Engineer,210000,100,US,M
2023,EX,FT,Data Engineer,210000,0,US,M
2023,SE,FT,Research Scientist,210000,0,US,M
2023,SE,FT,Data Scientist,210000,0,US,M
2023,SE,FT,Research Scientist,210000,0,US,M
2023,SE,FT,Data Scientist,210550,0,US,M
2023,EX,FT,Data Engineer,210914,100,US,M
2023,EX,FT,Data Engineer,210914,100,US,M
2022,SE,FT,Data Scientist,211500,100,US,M
2023,SE,FT,Machine Learning Engineer,212200,100,US,M
2023,SE,FT,Data Scientist,212750,100,US,M
2022,SE,FT,Applied Scientist,212800,100,US,M
2022,SE,FT,Data Engineer,213000,0,US,M
2022,SE,FT,Data Architect,213120,100,US,M
2023,SE,FT,Data Architect,213120,100,US,M
2023,SE,FT,Data Engineer,213580,100,US,M
2023,EN,FT,Applied Scientist,213660,0,US,L
2023,EN,FT,Applied Scientist,213660,0,US,L
2022,SE,FT,Machine Learning Engineer,214000,100,US,M
2023,SE,FT,Analytics Engineer,214000,0,US,M
2023,SE,FT,Analytics Engineer,214200,0,US,M
2023,EN,FT,AI Developer,214618,100,DE,L
2022,SE,FT,Data Engineer,215000,100,US,M
2022,SE,FT,Data Scientist,215000,0,US,L
2022,SE,FT,Data Engineer,215000,0,US,M
2023,SE,FT,Computer Vision Engineer,215000,0,US,M
2023,SE,FT,Research Scientist,215000,0,US,M
2023,SE,FT,Data Scientist,215050,100,US,M
2022,SE,FT,Data Scientist,215300,100,US,L
2022,SE,FT,Data Scientist,215300,0,US,L
2022,SE,FT,Data Engineer,216000,100,US,M
2022,SE,FT,Data Engineer,216000,100,US,M
2022,SE,FT,Data Engineer,216000,100,US,M
2022,SE,FT,Machine Learning Scientist,216000,0,US,M
2022,EX,FT,Data Engineer,216000,100,US,M
2023,SE,FT,Machine Learning Engineer,216000,100,US,M
2023,SE,FT,Data Scientist,216100,0,US,M
2022,SE,FT,Data Analyst,216200,0,US,M
2022,MI,FT,Data Analyst,216200,0,US,M
2023,SE,FT,Data Engineer,217000,100,US,M
2022,SE,FT,Data Scientist,218000,0,US,M
2023,SE,FT,Data Scientist,218500,100,US,M
2023,SE,FT,Data Scientist,219000,0,CA,M
2023,MI,FT,Machine Learning Engineer,219000,50,US,L
2023,SE,FT,Data Engineer,219535,100,US,M
2021,SE,FT,Principal Data Scientist,220000,0,US,L
2022,SE,FT,Data Scientist,220000,0,US,M
2022,SE,FT,Data Engineer,220000,100,US,M
2022,SE,FT,Data Engineer,220000,100,US,M
2022,SE,FT,Data Engineer,220000,0,US,M
2022,SE,FT,Data Scientist,220000,100,US,M
2022,SE,FT,Machine Learning Engineer,220000,100,US,M
2023,EN,FT,Research Scientist,220000,50,US,L
2023,SE,FT,Data Engineer,220000,100,US,M
2023,EX,FT,Data Engineer,220000,0,US,M
2023,SE,FT,Data Engineer,220000,100,US,M
2023,MI,FT,Machine Learning Scientist,220000,0,US,M
2023,SE,FT,Machine Learning Scientist,220000,0,US,M
2023,EN,FT,Computer Vision Engineer,220000,0,US,M
2023,SE,FT,Machine Learning Engineer,220000,0,US,M
2023,SE,FT,ML Engineer,220000,0,US,M
2023,SE,FT,Machine Learning Engineer,220000,0,US,M
2023,MI,FT,Data Science Manager,220000,0,US,M
2023,SE,FT,Data Engineer,220000,0,US,M
2023,SE,FT,Data Scientist,220000,0,US,M
2022,SE,FT,Data Engineer,220110,0,US,M
2022,SE,FT,Data Engineer,220110,100,US,M
2023,EX,FT,Analytics Engineer,221000,100,US,M
2023,SE,FT,Data Engineer,221000,0,US,M
2022,SE,FT,Data Specialist,221300,100,US,L
2023,SE,FT,Data Engineer,221484,0,US,M
2023,SE,FT,Data Engineer,222000,100,US,M
2023,SE,FT,Applied Scientist,222200,0,US,L
2023,SE,FT,Applied Scientist,222200,0,US,L
2023,SE,FT,Applied Scientist,222200,0,US,L
2023,SE,FT,Applied Scientist,222200,0,US,L
2023,SE,FT,Applied Scientist,222200,0,US,L
2022,EX,FT,Data Science Manager,222640,0,US,M
2023,SE,FT,Data Engineer,223250,0,US,M
2023,SE,FT,Data Scientist,223800,0,US,M
2022,EX,FT,Head of Data Science,224000,100,US,M
2023,SE,FT,Data Scientist,224000,0,CA,M
2021,EN,FT,Machine Learning Scientist,225000,100,US,L
2021,SE,FT,Machine Learning Scientist,225000,100,CA,L
2022,SE,FT,Data Scientist,225000,0,US,M
2022,SE,FT,Data Engineer,225000,100,US,M
2022,SE,FT,Data Engineer,225000,0,US,M
2022,SE,FT,Data Scientist,225000,0,US,M
2022,SE,FT,Data Engineer,225000,0,US,M
2022,SE,FT,Data Scientist,225000,0,US,M
2022,SE,FT,Data Scientist,225000,0,US,M
2022,SE,FT,Data Architect,225000,100,US,M
2022,SE,FT,Data Engineer,225000,0,US,M
2022,MI,FT,Data Scientist,225000,0,US,M
2023,SE,FT,Business Intelligence Engineer,225000,0,US,M
2023,SE,FT,Data Engineer,225000,100,US,M
2023,SE,FT,Data Scientist,225000,0,US,M
2023,SE,FT,Data Engineer,225000,0,US,M
2023,SE,FT,Data Scientist,225000,0,US,M
2023,SE,FT,Data Scientist,225000,0,US,M
2023,SE,FT,Data Scientist,225000,100,US,M
2023,SE,FT,Data Scientist,225000,0,US,M
2023,SE,FT,Data Scientist,225000,100,US,M
2023,SE,FT,Data Engineer,225000,0,US,M
2023,SE,FT,Data Scientist,225000,0,US,M
2023,SE,FT,Data Lead,225000,0,US,M
2023,SE,FT,Machine Learning Scientist,225000,100,US,M
2023,SE,FT,Data Science Lead,225900,0,US,M
2023,SE,FT,Data Engineer,226700,0,US,M
2023,SE,FT,Data Engineer,226700,0,US,M
2023,SE,FT,Data Engineer,226700,0,US,M
2023,SE,FT,Data Engineer,226700,0,US,M
2023,SE,FT,Data Engineer,226700,0,US,M
2023,SE,FT,Data Analyst,227000,0,US,M
2022,SE,FT,Machine Learning Software Engineer,227200,100,CA,M
2023,SE,FT,Data Scientist,228000,0,US,M
2023,SE,FT,Data Architect,228000,0,US,M
2023,SE,FT,Data Scientist,228000,0,US,M
2023,SE,FT,Data Engineer,229000,0,US,M
2022,SE,FT,Data Engineer,229998,0,US,L
2022,SE,FT,Data Engineer,229998,0,US,L
2021,EX,FT,Head of Data,230000,50,RU,L
2022,SE,FT,Applied Scientist,230000,100,US,M
2022,MI,FT,Machine Learning Engineer,230000,0,US,M
2022,SE,FT,Data Engineer,230000,100,US,M
2022,SE,FT,Data Engineer,230000,0,US,L
2022,SE,FT,Applied Scientist,230000,100,US,M
2022,SE,FT,Data Scientist,230000,100,US,M
2022,SE,FT,Data Scientist,230000,100,US,M
2023,SE,FT,Analytics Engineer,230000,100,GB,M
2023,SE,FT,Analytics Engineer,230000,0,US,M
2023,MI,FT,Research Engineer,230000,0,US,M
2023,MI,FT,Machine Learning Scientist,230000,0,US,M
2023,SE,FT,Data Engineer,230000,0,US,M
2023,SE,FT,Data Analyst,230000,0,US,M
2023,SE,FT,Research Engineer,230000,0,US,M
2023,SE,FT,Data Engineer,230000,0,US,M
2023,SE,FT,Applied Scientist,230000,100,US,M
2022,SE,FT,Data Architect,230400,0,US,M
2022,SE,FT,Data Engineer,231250,100,US,M
2022,SE,FT,Data Engineer,231250,100,US,M
2022,SE,FT,Analytics Engineer,231250,100,US,M
2022,SE,FT,Analytics Engineer,231250,100,US,M
2023,SE,FT,Data Science Manager,231250,100,US,M
2023,SE,FT,Analytics Engineer,231250,100,US,M
2023,SE,FT,Data Engineer,231250,100,US,M
2023,SE,FT,Data Engineer,231500,100,US,M
2023,SE,FT,Data Engineer,232200,100,US,M
2023,SE,FT,ML Engineer,234100,100,US,M
2021,EX,FT,Head of Data,235000,100,US,L
2021,SE,FT,Principal Data Scientist,235000,100,US,L
2022,SE,FT,ML Engineer,235000,100,US,M
2022,SE,FT,Data Architect,235000,100,US,M
2023,EX,FT,Data Engineer,235000,0,US,M
2023,EX,FT,Data Engineer,235000,0,US,M
2023,SE,FT,Data Scientist,235000,100,US,M
2023,SE,FT,NLP Engineer,235000,0,US,M
2023,SE,FT,Computer Vision Engineer,235000,0,US,M
2022,SE,FT,Data Engineer,236000,100,US,M
2023,EX,FT,Data Engineer,236000,100,US,M
2023,SE,FT,Data Engineer,236000,100,US,M
2022,SE,FT,Data Analyst,236600,100,US,M
2022,SE,FT,Data Scientist,236900,100,US,L
2023,SE,FT,Data Engineer,237000,100,US,M
2023,SE,FT,Data Scientist,237000,100,US,M
2023,SE,FT,Data Scientist,237000,0,US,M
2023,SE,FT,Data Scientist,237000,100,US,M
2023,SE,FT,Data Scientist,237000,100,US,M
2023,SE,FT,Data Scientist,237000,100,US,M
2023,SE,FT,Data Scientist,237000,100,US,M
2023,SE,FT,Data Engineer,238000,0,US,M
2023,SE,FT,Data Scientist,238000,100,US,M
2022,EX,FT,Data Engineer,239000,100,US,M
2022,EX,FT,Data Engineer,239000,100,US,M
2023,SE,FT,Data Scientist,239000,0,US,L
2023,EX,FT,Data Engineer,239000,100,US,M
2023,EX,FT,Data Engineer,239000,100,US,M
2023,EX,FT,Data Engineer,239000,100,US,M
2023,EX,FT,Data Engineer,239000,100,US,M
2023,SE,FT,Data Scientist,239748,0,US,M
2023,SE,FT,Data Scientist,239748,0,US,M
2021,SE,FT,Data Science Manager,240000,0,US,L
2022,SE,FT,Data Engineer,240000,0,US,M
2022,MI,FT,Research Engineer,240000,100,US,M
2022,SE,FT,ML Engineer,240000,0,US,M
2023,SE,FT,Data Engineer,240000,0,US,M
2023,SE,FT,Machine Learning Engineer,240000,100,US,M
2023,SE,FT,Data Engineer,240000,0,US,M
2023,SE,FT,Data Scientist,240000,100,US,M
2023,SE,FT,Data Engineer,240500,0,US,L
2023,SE,FT,Data Engineer,240500,0,US,L
2023,SE,FT,Data Analyst,240500,0,US,M
2022,MI,FT,Data Science Manager,241000,100,US,M
2023,SE,FT,Data Engineer,241000,0,US,M
2023,SE,FT,Machine Learning Engineer,241000,0,US,M
2023,SE,FT,Data Engineer,241871,0,US,M
2022,EX,FT,Data Engineer,242000,100,US,M
2022,SE,FT,ML Engineer,243000,100,US,M
2022,SE,FT,Data Science Manager,243225,100,US,M
2022,SE,FT,Data Scientist,243900,100,US,M
2022,SE,FT,Data Engineer,243900,100,US,M
2022,SE,FT,Data Scientist,245000,0,US,M
2022,SE,FT,Analytics Engineer,245000,0,US,M
2022,SE,FT,Data Scientist,245000,0,US,M
2023,SE,FT,Data Scientist,245000,100,US,M
2023,SE,FT,Data Scientist,245000,0,US,M
2023,SE,FT,Data Scientist,245000,0,US,M
2022,SE,FT,Data Science Manager,245100,0,US,M
2023,SE,FT,Data Science Manager,245100,0,US,M
2023,SE,FT,Data Science Manager,245100,0,US,M
2023,SE,FT,Data Science Manager,245100,0,US,M
2023,SE,FT,Data Science Manager,245100,0,US,M
2022,SE,FT,Machine Learning Engineer,246000,100,US,M
2022,SE,FT,Machine Learning Engineer,246000,100,US,M
2023,SE,FT,Data Engineer,247300,0,US,M
2022,SE,FT,Data Science Manager,247500,0,US,M
2022,SE,FT,Machine Learning Engineer,247500,0,US,M
2022,SE,FT,Data Scientist,247500,0,US,M
2022,SE,FT,Data Engineer,247500,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,0,US,M
2023,SE,FT,Data Science Lead,247500,0,US,M
2023,SE,FT,Research Scientist,248100,0,CA,M
2023,SE,FT,Research Scientist,248100,0,US,M
2022,SE,FT,Machine Learning Software Engineer,248400,100,CA,M
2022,SE,FT,Machine Learning Engineer,248700,0,US,M
2022,SE,FT,Data Science Manager,249260,0,US,M
2023,EX,FT,Director of Data Science,249300,0,US,M
2022,SE,FT,Research Engineer,249500,0,US,M
2022,SE,FT,Data Scientist,249500,0,US,M
2022,SE,FT,Research Scientist,249500,0,US,M
2021,SE,FT,Cloud Data Architect,250000,50,US,L
2021,EX,FT,Director of Data Science,250000,0,US,L
2022,SE,FT,Data Engineer,250000,100,US,M
2022,SE,FT,Research Engineer,250000,0,US,M
2022,SE,FT,ETL Developer,250000,100,US,M
2022,SE,FT,ETL Developer,250000,100,US,M
2022,SE,FT,Data Engineer,250000,100,US,M
2022,SE,FT,Data Engineer,250000,100,US,M
2022,SE,FT,Analytics Engineer,250000,0,US,M
2022,SE,FT,Analytics Engineer,250000,0,US,M
2022,SE,FT,Data Engineer,250000,0,US,M
2022,SE,FT,ETL Developer,250000,0,US,M
2022,SE,FT,Data Architect,250000,0,US,M
2022,SE,FT,Data Engineer,250000,0,US,M
2022,SE,FT,Data Engineer,250000,0,US,M
2022,SE,FT,Data Architect,250000,0,US,M
2022,SE,FT,Data Engineer,250000,0,US,M
2023,MI,FT,Machine Learning Engineer,250000,0,US,M
2023,SE,FT,Data Scientist,250000,0,US,M
2023,SE,FT,Data Engineer,250000,0,US,M
2023,SE,FT,Research Scientist,250000,0,US,M
2023,MI,FT,Machine Learning Engineer,250000,0,US,M
2023,SE,FT,Data Analyst,250000,100,US,M
2023,MI,FT,Data Engineer,250000,0,US,M
2023,SE,FT,Research Scientist,250000,0,US,M
2023,SE,FT,Data Engineer,250000,100,US,M
2023,SE,FT,Data Engineer,250000,100,US,M
2023,SE,FT,Data Engineer,250000,100,US,M
2023,SE,FT,Data Scientist,250000,0,US,M
2023,MI,FT,Data Engineer,250000,0,US,M
2023,SE,FT,Data Engineer,250000,100,US,M
2023,SE,FT,Research Scientist,250000,0,US,M
2023,SE,FT,Data Architect,250500,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Scientist,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,252000,0,US,M
2023,SE,FT,Data Engineer,253200,0,US,M
2023,SE,FT,Research Scientist,253750,0,ES,M
2023,SE,FT,Research Scientist,253750,0,ES,M
2022,SE,FT,Machine Learning Engineer,255000,100,MX,M
2021,SE,FT,ML Engineer,256000,100,US,S
2023,SE,FT,Machine Learning Engineer,257000,0,US,M
2023,SE,FT,Data Scientist,257000,0,US,M
2023,SE,FT,Data Scientist,258000,0,CA,M
2023,SE,FT,Data Scientist,258000,0,CA,M
2023,EX,FT,Data Scientist,258750,0,US,M
2023,SE,FT,Data Engineer,259000,100,US,M
2023,SE,FT,Data Engineer,259000,100,US,M
2022,MI,FT,Data Engineer,260000,0,US,M
2022,SE,FT,Data Engineer,260000,0,US,M
2022,EX,FT,Data Engineer,260000,100,US,M
2022,SE,FT,Data Scientist,260000,100,US,M
2023,SE,FT,Applied Scientist,260000,0,US,L
2023,SE,FT,Applied Scientist,260000,0,US,L
2023,SE,FT,Applied Scientist,260000,0,US,L
2023,SE,FT,Data Engineer,260000,0,US,M
2023,SE,FT,ML Engineer,260000,100,CA,M
2023,MI,FT,Data Engineer,260000,0,US,M
2023,SE,FT,Data Scientist,260000,0,US,M
2022,EX,FT,Data Science Manager,260500,0,US,M
2023,SE,FT,Machine Learning Engineer,261500,0,US,L
2023,SE,FT,Data Scientist,262000,100,US,M
2023,SE,FT,Applied Scientist,262500,0,US,L
2023,EX,FT,Data Engineer,265000,0,US,M
2023,SE,FT,Data Engineer,265000,0,US,M
2023,SE,FT,Data Engineer,265000,100,US,M
2022,SE,FT,Data Architect,266400,100,US,M
2023,SE,FT,Machine Learning Engineer,269000,100,CA,M
2023,EX,FT,Head of Data,269600,0,US,M
2021,MI,CT,ML Engineer,270000,100,US,L
2023,SE,FT,Data Engineer,270703,0,US,M
2023,SE,FT,Machine Learning Software Engineer,272000,0,US,M
2022,SE,FT,Data Scientist,272550,100,US,M
2023,SE,FT,Data Scientist,272550,0,US,M
2022,SE,FT,AI Developer,275000,0,CA,S
2022,SE,FT,Data Engineer,275000,100,US,M
2023,SE,FT,Research Engineer,275000,0,DE,M
2023,SE,FT,Data Engineer,275000,0,US,M
2023,SE,FT,Machine Learning Engineer,275000,0,DE,M
2023,SE,FT,NLP Engineer,275000,0,US,M
2023,SE,FT,Data Scientist,275300,100,US,M
2023,SE,FT,Data Scientist,275300,100,US,M
2023,SE,FT,Data Scientist,275300,100,US,M
2023,SE,FT,Data Scientist,275300,100,US,M
2023,SE,FT,Analytics Engineer,275300,100,US,M
2023,SE,FT,Data Scientist,275300,100,US,M
2023,SE,FT,Data Scientist,275300,100,US,M
2023,SE,FT,Data Scientist,275300,100,US,M
2021,SE,FT,Lead Data Engineer,276000,0,US,L
2023,SE,FT,Data Engineer,276000,100,US,M
2023,SE,FT,Machine Learning Engineer,276000,0,US,M
2023,SE,FT,Computer Vision Engineer,280000,0,US,M
2023,SE,FT,Data Architect,280100,100,US,M
2023,MI,FT,Machine Learning Engineer,280700,100,US,M
2023,SE,FT,Machine Learning Engineer,283200,100,US,M
2023,EX,FT,Data Engineer,284000,100,US,M
2023,SE,FT,Machine Learning Engineer,284310,0,US,M
2023,SE,FT,Data Scientist,285800,100,US,M
2023,EX,FT,Data Engineer,286000,100,US,M
2023,SE,FT,Machine Learning Engineer,288000,100,US,M
2023,SE,FT,Machine Learning Engineer,288000,100,US,M
2023,SE,FT,Machine Learning Engineer,289076,0,US,M
2023,SE,FT,ML Engineer,289076,0,US,M
2023,SE,FT,Analytics Engineer,289800,0,US,M
2023,SE,FT,Analytics Engineer,289800,0,US,M
2023,SE,FT,Data Engineer,290000,100,US,M
2023,SE,FT,Data Engineer,291500,0,US,M
2023,SE,FT,Data Engineer,291500,0,US,M
2023,SE,FT,Research Engineer,293000,0,US,M
2023,SE,FT,Data Scientist,297300,100,US,M
2023,SE,FT,Data Scientist,297300,100,US,M
2023,SE,FT,Data Science Manager,297300,100,US,M
2023,SE,FT,Data Scientist,297300,100,US,M
2022,EX,FT,Data Engineer,297500,100,US,M
2022,SE,FT,Data Science Manager,299500,0,US,M
2023,SE,FT,Data Science Manager,299500,0,US,M
2023,SE,FT,Data Science Manager,299500,0,US,M
2023,SE,FT,Data Science Manager,299500,0,US,M
2023,SE,FT,Data Science Manager,299500,0,US,M
2022,EN,FT,AI Developer,300000,50,IN,L
2022,SE,FT,Data Engineer,300000,0,US,M
2022,SE,FT,Research Scientist,300000,100,US,M
2022,SE,FT,Data Engineer,300000,0,US,M
2022,SE,FT,Data Engineer,300000,0,US,M
2022,SE,FT,Data Engineer,300000,0,US,M
2022,SE,FT,Data Science Manager,300000,100,US,M
2023,MI,FT,Machine Learning Engineer,300000,0,US,M
2023,SE,FT,Data Engineer,300000,0,US,M
2023,SE,FT,Data Engineer,300000,0,US,M
2023,EX,FT,Data Scientist,300000,0,US,M
2023,SE,FT,Data Scientist,300240,0,US,M
2023,SE,FT,Data Scientist,300240,0,US,M
2023,SE,FT,Machine Learning Engineer,304000,100,US,M
2023,SE,FT,Applied Scientist,309400,0,US,L
2023,SE,FT,Applied Scientist,309400,0,US,L
2022,EX,FT,Data Engineer,310000,100,US,M
2022,EX,FT,Data Engineer,310000,100,US,M
2023,EX,FT,Data Engineer,310000,100,US,M
2023,EX,FT,Data Engineer,310000,100,US,M
2023,EX,FT,Data Engineer,310000,100,US,M
2023,EX,FT,Data Engineer,310000,100,US,M
2023,SE,FT,Data Engineer,310000,0,US,M
2023,EX,FT,Head of Data Science,314100,0,US,M
2022,SE,FT,Data Engineer,315000,100,US,M
2023,SE,FT,Data Scientist,317070,0,US,M
2023,SE,FT,Machine Learning Engineer,318300,100,US,M
2023,SE,FT,Machine Learning Engineer,318300,100,US,M
2023,SE,FT,Machine Learning Engineer,323300,0,US,M
2022,EX,FT,Data Engineer,324000,100,US,M
2023,EX,FT,Head of Data,329500,0,US,M
2023,MI,FT,Research Scientist,340000,100,US,M
2023,SE,FT,Machine Learning Engineer,342300,0,US,L
2023,SE,FT,Computer Vision Engineer,342810,0,US,M
2022,SE,FT,Data Architect,345600,0,US,M
2022,SE,FT,Data Scientist,350000,100,US,M
2023,SE,FT,Applied Scientist,350000,0,US,L
2023,EX,FT,Director of Data Science,353200,0,US,M
2023,SE,FT,Data Scientist,370000,0,US,M
2023,SE,FT,Research Scientist,370000,0,US,M
2022,SE,FT,Machine Learning Software Engineer,375000,100,US,M
2022,SE,FT,Data Science Tech Lead,375000,50,US,L
2023,SE,FT,Data Architect,376080,100,US,M
2022,SE,FT,Applied Data Scientist,380000,100,US,L
2023,SE,FT,Data Analyst,385000,0,US,M
2022,SE,FT,Data Analytics Lead,405000,100,US,L
2021,EX,CT,Principal Data Scientist,416000,100,US,S
2021,MI,FT,Applied Machine Learning Scientist,423000,50,US,L
2023,SE,FT,AI Scientist,423834,0,IL,L
2022,MI,FT,Data Analyst,430967,0,GB,M
2021,MI,FT,Data Scientist,,100,US,S
2021,EN,PT,Data Analyst,,50,ES,M
2021,EN,FT,Big Data Engineer,,100,IN,L
2021,SE,FT,Machine Learning Engineer,,100,IN,L
2021,SE,FT,Machine Learning Engineer,,0,IN,L
2021,MI,FT,Machine Learning Engineer,,50,JP,S
2021,SE,FT,Data Science Engineer,,50,CA,L
2021,MI,FT,Research Scientist,,100,CA,L
2020,EX,,Staff Data Analyst,,0,CA,M
2020,MI,,Business Data Analyst,,0,US,M
2020,EN,,Data Engineer,,100,IN,L
2020,EN,,Data Engineer,,100,IN,L
2020,EN,,Data Analyst,,100,PT,M
2020,EN,,Data Scientist,,0,DE,S
2020,SE,,Machine Learning Manager,,50,CA,L
2020,EN,,Data Engineer,,100,DE,L
2020,MI,,Product Data Analyst,,0,HN,S
2020,MI,,Data Engineer,,100,DE,S
2020,EN,,Big Data Engineer,,100,US,L
2020,SE,,Data Scientist,,100,US,L
2020,MI,,Research Scientist,,0,US,M
2020,MI,,Data Analyst,,50,FR,L
2020,MI,,Data Engineer,,50,AT,L
2020,MI,,Data Science Consultant,,100,US,L
2020,EN,,Machine Learning Engineer,,50,US,L
2020,EN,,Data Analyst,,100,NG,S
2020,EN,,Machine Learning Engineer,,100,US,S
2020,MI,,Data Scientist,,100,US,S
2020,EX,,Data Engineer,,50,ES,L
2020,MI,,Machine Learning Infrastructure Engineer,,0,PT,M
2020,MI,,Data Engineer,,100,US,L
2020,MI,,Data Engineer,,50,GB,L
2020,EN,,ML Engineer,,100,DE,S
2020,MI,,Data Scientist,,100,GB,S
2020,SE,,Data Engineer,,100,US,L
2020,MI,,Data Scientist,,100,US,L
2020,MI,,Data Engineer,,50,FR,L
2020,EN,,Data Analyst,,0,IN,S
2020,SE,,Data Engineer,,0,MX,S
2020,EN,,Data Analyst,,100,US,L
2020,EN,,Research Scientist,,50,NL,L
2020,MI,,Lead Data Scientist,,0,AE,L
2020,SE,,Machine Learning Scientist,,0,JP,S
2020,SE,,Big Data Engineer,,50,GB,M
2020,MI,,Data Scientist,,0,DE,L
2020,SE,,Machine Learning Engineer,,50,US,L
2020,EN,,Data Analyst,,100,US,L
2020,SE,,Lead Data Scientist,,100,US,S
2020,MI,,Data Scientist,,50,HU,L
2020,MI,,Business Data Analyst,,100,US,L
2020,SE,,Lead Data Engineer,,50,NZ,S
2020,EN,,Data Scientist,,0,FR,S
2020,MI,,Data Scientist,,0,IN,L
2020,EN,,Data Scientist,,0,FR,M
2020,MI,,Lead Data Analyst,,100,US,L
2020,MI,,Data Analyst,,100,US,L
2020,MI,,Data Analyst,,50,PK,L
2020,EN,,Data Engineer,,100,JP,S
2020,SE,,Big Data Engineer,,100,GB,S
2020,EN,,Data Science Consultant,,50,IN,M
2020,MI,,Lead Data Engineer,,100,US,M
2020,MI,,Product Data Analyst,,100,IN,L
2020,SE,,Data Engineer,,50,GR,L
2020,MI,,BI Data Analyst,,0,US,M
2020,EX,,Director of Data Science,,100,US,L
2020,EN,,AI Scientist,,50,DK,S
2020,MI,,Data Scientist,,50,FR,S
2020,EN,,Data Scientist,,50,DE,S
2020,EN,,Data Scientist,,50,IT,S
2020,MI,,Data Engineer,,100,US,L
2020,SE,,Data Scientist,,50,US,L
2020,SE,,Computer Vision Engineer,,100,US,S
2020,SE,,Principal Data Scientist,,100,DE,M
2020,MI,,Data Scientist,,100,ES,M
2020,SE,,Data Scientist,,0,AT,S
2020,MI,,Data Scientist,,50,LU,S
2020,SE,,Data Science Manager,,100,US,M
2020,MI,,Data Scientist,,100,US,M
2020,MI,,Data Scientist,,100,US,M
2020,MI,,Data Engineer,,100,US,M
2020,SE,,Machine Learning Engineer,,100,HR,S
2020,SE,,Data Scientist,,100,US,L
2020,EN,,Data Scientist,,100,US,S
2020,EN,,Business Data Analyst,,100,US,L
